date,amb_temp,cell_temp,irradiance,dcPower
2017-10-01 00:00:00,12.6,8.7,0.0,0.0
2017-10-01 00:10:00,12.35,8.167,0.0,0.0
2017-10-01 00:20:00,12.367,8.5,0.0,0.0
2017-10-01 00:30:00,12.5,8.65,0.0,0.0
2017-10-01 00:40:00,11.9,8.167,0.0,0.0
2017-10-01 00:50:00,12.0,7.8,0.0,0.0
2017-10-01 01:00:00,12.2,8.05,0.0,0.0
2017-10-01 01:10:00,12.2,8.567,0.0,0.0
2017-10-01 01:20:00,12.2,8.95,0.0,0.0
2017-10-01 01:30:00,12.15,9.1,0.0,0.0
2017-10-01 01:40:00,12.45,9.75,0.0,0.0
2017-10-01 01:50:00,12.5,9.65,0.0,0.0
2017-10-01 02:00:00,12.55,9.65,0.0,0.0
2017-10-01 02:10:00,12.55,9.85,0.0,0.0
2017-10-01 02:20:00,12.2,9.7,0.0,0.0
2017-10-01 02:30:00,12.35,9.7,0.0,0.0
2017-10-01 02:40:00,12.35,9.55,0.0,0.0
2017-10-01 02:50:00,12.45,9.55,0.0,0.0
2017-10-01 03:00:00,12.4,9.4,0.0,0.0
2017-10-01 03:10:00,12.267000000000001,9.4,0.0,0.0
2017-10-01 03:20:00,12.267000000000001,9.567,0.0,0.0
2017-10-01 03:30:00,12.267000000000001,9.65,0.0,0.0
2017-10-01 03:40:00,12.467,9.6,0.0,0.0
2017-10-01 03:50:00,12.567,9.667,0.0,0.0
2017-10-01 04:00:00,12.667,9.75,0.0,0.0
2017-10-01 04:10:00,12.9,9.767000000000001,0.0,0.0
2017-10-01 04:20:00,13.1,9.967,0.0,0.0
2017-10-01 04:30:00,13.1,10.033,0.0,0.0
2017-10-01 04:40:00,13.1,9.85,0.0,0.0
2017-10-01 04:50:00,13.05,9.4,0.0,0.0
2017-10-01 05:00:00,12.75,9.0,0.0,0.0
2017-10-01 05:10:00,12.55,8.4,0.0,0.0
2017-10-01 05:20:00,12.35,8.7,0.0,0.0
2017-10-01 05:30:00,12.1,8.967,1.0,0.0
2017-10-01 05:40:00,12.15,8.867,3.0,0.0
2017-10-01 05:50:00,12.3,8.95,8.0,0.0
2017-10-01 06:00:00,12.2,9.05,13.999999999999998,9.000000000000002
2017-10-01 06:10:00,12.35,9.4,18.000000000000004,0.0
2017-10-01 06:20:00,12.5,9.667,23.0,49.0
2017-10-01 06:30:00,12.75,10.2,50.0,128.0
2017-10-01 06:40:00,13.0,10.6,63.0,165.0
2017-10-01 06:50:00,13.45,11.8,135.0,365.0
2017-10-01 07:00:00,14.05,13.4,153.0,466.0
2017-10-01 07:10:00,14.6,14.95,212.0,708.0
2017-10-01 07:20:00,14.4,14.4,130.0,367.00000000000006
2017-10-01 07:30:00,14.567,13.6,198.99999999999997,569.0
2017-10-01 07:40:00,15.067,15.5,281.0,797.9999999999999
2017-10-01 07:50:00,15.3,15.25,176.00000000000003,477.00000000000006
2017-10-01 08:00:00,14.9,15.4,168.0,457.99999999999994
2017-10-01 08:10:00,15.1,15.633,191.0,518.0
2017-10-01 08:20:00,15.8,18.0,337.0,1060.0
2017-10-01 08:30:00,15.7,19.6,320.0,992.0
2017-10-01 08:40:00,16.7,20.6,395.0,1267.0000000000002
2017-10-01 08:50:00,17.2,22.1,306.0,939.0
2017-10-01 09:00:00,16.5,21.0,296.00000000000006,1009.0000000000001
2017-10-01 09:10:00,16.5,20.4,333.99999999999994,1028.0
2017-10-01 09:20:00,17.1,27.2,789.0,2658.0
2017-10-01 09:30:00,16.7,25.7,396.0,1151.0
2017-10-01 09:40:00,17.0,25.3,419.0,1296.0
2017-10-01 09:50:00,17.8,24.5,445.0,1344.0
2017-10-01 10:00:00,17.4,21.8,293.0,861.0
2017-10-01 10:10:00,17.9,21.4,327.99999999999994,960.0
2017-10-01 10:20:00,17.65,20.85,273.99999999999994,795.0
2017-10-01 10:30:00,17.6,19.9,244.0,672.0
2017-10-01 10:40:00,17.7,20.167,260.0,732.0
2017-10-01 10:50:00,17.6,20.8,273.99999999999994,774.0
2017-10-01 11:00:00,18.3,21.3,306.0,859.0000000000001
2017-10-01 11:10:00,19.4,22.5,353.0,1038.0
2017-10-01 11:20:00,19.2,23.2,360.0,1081.0
2017-10-01 11:30:00,19.7,25.2,376.0,1127.0
2017-10-01 11:40:00,20.3,25.5,426.0,1318.0
2017-10-01 11:50:00,19.333,26.25,442.0,1371.0
2017-10-01 12:00:00,19.9,26.5,480.0,1580.0
2017-10-01 12:10:00,20.3,28.0,495.0,1632.0
2017-10-01 12:20:00,19.9,29.4,614.0,2150.0
2017-10-01 12:30:00,20.2,32.9,760.0,2650.0
2017-10-01 12:40:00,20.0,33.5,570.0,1943.0
2017-10-01 12:50:00,19.2,29.4,442.0,1553.0000000000002
2017-10-01 13:00:00,19.4,31.3,650.9999999999999,2205.0
2017-10-01 13:10:00,20.0,31.2,511.0,1705.0
2017-10-01 13:20:00,20.0,29.1,505.0,1663.0
2017-10-01 13:30:00,20.7,31.1,557.9999999999999,1876.0
2017-10-01 13:40:00,19.8,29.6,458.99999999999994,1654.0000000000002
2017-10-01 13:50:00,19.5,28.3,419.0,1381.0
2017-10-01 14:00:00,20.0,26.8,365.0,1252.0
2017-10-01 14:10:00,19.6,25.2,268.99999999999994,879.0
2017-10-01 14:20:00,19.5,24.1,260.0,885.9999999999999
2017-10-01 14:30:00,20.2,23.2,253.0,885.9999999999999
2017-10-01 14:40:00,20.2,22.6,289.0,1071.0
2017-10-01 14:50:00,20.1,26.8,424.0,1581.0
2017-10-01 15:00:00,20.9,28.8,442.99999999999994,1557.0
2017-10-01 15:10:00,19.7,27.1,302.0,987.0
2017-10-01 15:20:00,21.4,27.8,321.0,1140.0
2017-10-01 15:30:00,20.5,26.4,278.99999999999994,992.0
2017-10-01 15:40:00,21.467,25.6,281.0,996.0
2017-10-01 15:50:00,20.0,23.0,131.0,385.0
2017-10-01 16:00:00,20.05,20.0,106.0,318.0
2017-10-01 16:10:00,19.85,18.533,96.0,283.00000000000006
2017-10-01 16:20:00,19.55,17.333,68.0,201.0
2017-10-01 16:30:00,19.0,16.3,59.00000000000001,171.0
2017-10-01 16:40:00,18.7,15.5,42.0,129.0
2017-10-01 16:50:00,18.0,14.65,25.0,80.0
2017-10-01 17:00:00,17.6,13.6,12.0,44.00000000000001
2017-10-01 17:10:00,17.25,12.8,2.0,16.0
2017-10-01 17:20:00,16.7,11.85,0.0,4.0
2017-10-01 17:30:00,16.35,11.267000000000001,0.0,4.0
2017-10-01 17:40:00,16.033,10.9,0.0,4.0
2017-10-01 17:50:00,15.45,10.65,0.0,4.0
2017-10-01 18:00:00,15.25,10.55,0.0,4.0
2017-10-01 18:10:00,15.0,10.95,0.0,4.0
2017-10-01 18:20:00,15.05,10.933,0.0,4.0
2017-10-01 18:30:00,14.95,10.7,0.0,4.0
2017-10-01 18:40:00,14.85,10.5,0.0,4.0
2017-10-01 18:50:00,14.7,10.2,0.0,4.0
2017-10-01 19:00:00,14.25,9.75,0.0,4.0
2017-10-01 19:10:00,14.1,9.5,0.0,4.0
2017-10-01 19:20:00,14.16,9.65,0.0,4.0
2017-10-01 19:30:00,14.1,9.5,0.0,4.0
2017-10-01 19:40:00,13.95,9.55,0.0,4.0
2017-10-01 19:50:00,13.85,9.9,0.0,4.0
2017-10-01 20:00:00,13.85,9.95,0.0,4.0
2017-10-01 20:10:00,13.85,9.85,0.0,4.0
2017-10-01 20:20:00,13.85,9.75,0.0,4.0
2017-10-01 20:30:00,13.85,9.95,0.0,4.0
2017-10-01 20:40:00,13.95,10.0,0.0,4.0
2017-10-01 20:50:00,13.85,10.133,0.0,4.0
2017-10-01 21:00:00,13.74,9.7,0.0,4.0
2017-10-01 21:10:00,13.65,9.9,0.0,4.0
2017-10-01 21:20:00,13.65,9.95,0.0,4.0
2017-10-01 21:30:00,13.767000000000001,9.9,0.0,4.0
2017-10-01 21:40:00,13.65,9.6,0.0,4.0
2017-10-01 21:50:00,13.667,9.55,0.0,4.0
2017-10-01 22:00:00,13.75,9.75,0.0,4.0
2017-10-01 22:10:00,13.75,9.95,0.0,4.0
2017-10-01 22:20:00,13.75,10.267000000000001,0.0,4.0
2017-10-01 22:30:00,13.75,10.232999999999999,0.0,4.0
2017-10-01 22:40:00,13.9,10.232999999999999,0.0,4.0
2017-10-01 22:50:00,13.85,10.25,0.0,4.0
2017-10-01 23:00:00,13.95,10.4,0.0,4.0
2017-10-01 23:10:00,13.9,10.35,0.0,4.0
2017-10-01 23:20:00,13.95,10.55,0.0,4.0
2017-10-01 23:30:00,13.95,10.65,0.0,4.0
2017-10-01 23:40:00,13.95,10.54,0.0,4.0
2017-10-01 23:50:00,14.1,10.4,0.0,4.0
2017-10-02 00:00:00,13.9,10.4,0.0,0.0
2017-10-02 00:10:00,13.8,10.35,0.0,0.0
2017-10-02 00:20:00,13.8,10.35,0.0,0.0
2017-10-02 00:30:00,13.8,10.35,0.0,0.0
2017-10-02 00:40:00,13.967,10.45,0.0,0.0
2017-10-02 00:50:00,14.2,10.55,0.0,0.0
2017-10-02 01:00:00,14.3,10.767000000000001,0.0,0.0
2017-10-02 01:10:00,14.3,11.0,0.0,0.0
2017-10-02 01:20:00,14.4,11.0,0.0,0.0
2017-10-02 01:30:00,14.4,10.95,0.0,0.0
2017-10-02 01:40:00,14.333,10.75,0.0,0.0
2017-10-02 01:50:00,14.35,10.8,0.0,0.0
2017-10-02 02:00:00,14.35,10.85,0.0,0.0
2017-10-02 02:10:00,14.4,10.85,0.0,0.0
2017-10-02 02:20:00,14.45,11.05,0.0,0.0
2017-10-02 02:30:00,14.45,11.2,0.0,0.0
2017-10-02 02:40:00,14.55,11.25,0.0,0.0
2017-10-02 02:50:00,14.55,11.2,0.0,0.0
2017-10-02 03:00:00,14.45,11.15,0.0,0.0
2017-10-02 03:10:00,14.4,11.2,0.0,0.0
2017-10-02 03:20:00,14.45,11.2,0.0,0.0
2017-10-02 03:30:00,14.45,11.2,0.0,0.0
2017-10-02 03:40:00,14.45,11.267000000000001,0.0,0.0
2017-10-02 03:50:00,14.567,11.35,0.0,0.0
2017-10-02 04:00:00,14.6,11.35,0.0,0.0
2017-10-02 04:10:00,14.6,11.35,0.0,0.0
2017-10-02 04:20:00,14.65,11.35,0.0,0.0
2017-10-02 04:30:00,14.65,11.35,0.0,0.0
2017-10-02 04:40:00,14.65,11.5,0.0,0.0
2017-10-02 04:50:00,14.65,11.55,0.0,0.0
2017-10-02 05:00:00,14.65,11.55,0.0,0.0
2017-10-02 05:10:00,14.65,11.45,0.0,0.0
2017-10-02 05:20:00,14.65,11.333,0.0,0.0
2017-10-02 05:30:00,14.25,11.15,0.0,0.0
2017-10-02 05:40:00,14.3,11.05,0.0,0.0
2017-10-02 05:50:00,14.35,11.05,2.0,0.0
2017-10-02 06:00:00,14.35,11.067,5.0,0.0
2017-10-02 06:10:00,14.232999999999999,11.067,8.0,0.0
2017-10-02 06:20:00,14.2,11.25,20.0,47.0
2017-10-02 06:30:00,14.45,11.45,19.0,46.0
2017-10-02 06:40:00,14.55,11.55,26.000000000000004,53.0
2017-10-02 06:50:00,14.85,12.067,40.99999999999999,103.00000000000001
2017-10-02 07:00:00,14.85,12.267000000000001,39.0,106.0
2017-10-02 07:10:00,14.967,12.267000000000001,33.0,84.0
2017-10-02 07:20:00,15.05,12.35,32.0,84.0
2017-10-02 07:30:00,14.933,12.5,44.00000000000001,122.0
2017-10-02 07:40:00,15.067,12.767000000000001,49.0,132.0
2017-10-02 07:50:00,15.167,12.9,63.0,159.0
2017-10-02 08:00:00,15.25,13.1,61.0,166.99999999999997
2017-10-02 08:10:00,15.2,12.9,51.0,122.0
2017-10-02 08:20:00,15.8,13.167,77.0,207.0
2017-10-02 08:30:00,16.167,13.367,87.0,218.0
2017-10-02 08:40:00,16.95,14.05,188.99999999999997,465.0
2017-10-02 08:50:00,17.7,16.867,341.0,1020.0
2017-10-02 09:00:00,18.2,17.2,188.0,493.0
2017-10-02 09:10:00,18.25,16.3,190.0,483.0
2017-10-02 09:20:00,18.65,17.5,223.99999999999997,597.0
2017-10-02 09:30:00,18.95,17.6,214.0,560.0
2017-10-02 09:40:00,19.2,17.8,235.0,614.0
2017-10-02 09:50:00,19.6,19.2,280.0,765.9999999999999
2017-10-02 10:00:00,19.7,19.5,195.0,529.0
2017-10-02 10:10:00,19.6,18.9,246.00000000000003,667.9999999999999
2017-10-02 10:20:00,20.7,21.3,348.0,963.0
2017-10-02 10:30:00,21.366999999999997,22.5,343.0,954.0000000000001
2017-10-02 10:40:00,21.2,21.8,300.0,810.0
2017-10-02 10:50:00,19.5,22.233,291.00000000000006,790.9999999999999
2017-10-02 11:00:00,18.8,22.9,361.0,1073.0
2017-10-02 11:10:00,18.9,31.0,745.0,2710.0
2017-10-02 11:20:00,20.7,39.0,814.0,2671.9999999999995
2017-10-02 11:30:00,19.9,30.8,405.0,1265.0
2017-10-02 11:40:00,20.3,31.8,581.0,1876.0
2017-10-02 11:50:00,20.6,35.3,610.0,1932.0
2017-10-02 12:00:00,21.3,31.3,557.9999999999999,1673.0
2017-10-02 12:10:00,21.0,33.5,740.0,2546.0
2017-10-02 12:20:00,21.4,28.6,281.0,811.0
2017-10-02 12:30:00,20.0,24.4,257.0,704.0000000000001
2017-10-02 12:40:00,19.9,25.8,481.00000000000006,1560.0
2017-10-02 12:50:00,20.0,24.5,312.0,1143.0
2017-10-02 13:00:00,19.6,22.6,248.0,713.0
2017-10-02 13:10:00,19.567,22.46,284.0,838.0
2017-10-02 13:20:00,19.833,22.2,205.0,608.0
2017-10-02 13:30:00,19.9,21.65,193.99999999999997,557.9999999999999
2017-10-02 13:40:00,19.933,20.3,143.00000000000003,379.0
2017-10-02 13:50:00,20.3,20.4,205.0,556.0
2017-10-02 14:00:00,20.35,21.1,187.0,558.9999999999999
2017-10-02 14:10:00,19.9,20.35,140.0,402.99999999999994
2017-10-02 14:20:00,19.7,20.0,141.0,396.0
2017-10-02 14:30:00,20.2,20.433,182.0,514.0
2017-10-02 14:40:00,20.05,20.45,145.0,401.0
2017-10-02 14:50:00,20.0,20.7,183.0,537.0
2017-10-02 15:00:00,20.7,21.2,179.0,535.0
2017-10-02 15:10:00,19.8,20.833000000000002,141.0,391.0
2017-10-02 15:20:00,19.65,20.4,115.0,311.0
2017-10-02 15:30:00,19.7,19.8,121.0,335.0
2017-10-02 15:40:00,20.1,19.2,81.0,203.0
2017-10-02 15:50:00,20.1,18.733,55.0,141.0
2017-10-02 16:00:00,20.0,17.75,42.0,115.0
2017-10-02 16:10:00,19.95,16.9,43.0,111.0
2017-10-02 16:20:00,19.8,17.25,68.0,185.0
2017-10-02 16:30:00,20.05,17.3,46.0,132.0
2017-10-02 16:40:00,19.9,16.95,26.000000000000004,79.0
2017-10-02 16:50:00,19.85,16.5,10.0,35.0
2017-10-02 17:00:00,19.433,15.9,2.0,15.0
2017-10-02 17:10:00,19.15,14.85,0.0,11.000000000000002
2017-10-02 17:20:00,18.733,14.5,0.0,5.0
2017-10-02 17:30:00,18.4,14.35,0.0,5.0
2017-10-02 17:40:00,18.2,14.2,0.0,5.0
2017-10-02 17:50:00,18.05,14.133,0.0,5.0
2017-10-02 18:00:00,17.9,14.2,0.0,5.0
2017-10-02 18:10:00,17.85,14.15,0.0,5.0
2017-10-02 18:20:00,17.65,14.15,0.0,5.0
2017-10-02 18:30:00,17.6,14.15,0.0,5.0
2017-10-02 18:40:00,17.6,14.15,0.0,5.0
2017-10-02 18:50:00,17.65,14.167,0.0,5.0
2017-10-02 19:00:00,17.65,14.1,0.0,5.0
2017-10-02 19:10:00,17.5,14.1,0.0,5.0
2017-10-02 19:20:00,17.5,14.1,0.0,5.0
2017-10-02 19:30:00,17.2,14.15,0.0,5.0
2017-10-02 19:40:00,17.3,14.05,0.0,5.0
2017-10-02 19:50:00,17.25,13.933,0.0,5.0
2017-10-02 20:00:00,17.25,13.9,0.0,5.0
2017-10-02 20:10:00,17.25,13.9,0.0,5.0
2017-10-02 20:20:00,17.15,13.9,0.0,5.0
2017-10-02 20:30:00,17.05,13.85,0.0,5.0
2017-10-02 20:40:00,16.95,13.75,0.0,5.0
2017-10-02 20:50:00,16.85,13.75,0.0,5.0
2017-10-02 21:00:00,16.85,13.75,0.0,5.0
2017-10-02 21:10:00,16.85,13.75,0.0,5.0
2017-10-02 21:20:00,16.85,13.75,0.0,5.0
2017-10-02 21:30:00,16.85,13.8,0.0,5.0
2017-10-02 21:40:00,16.85,13.8,0.0,5.0
2017-10-02 21:50:00,16.85,13.85,0.0,5.0
2017-10-02 22:00:00,16.85,13.95,0.0,5.0
2017-10-02 22:10:00,16.95,13.9,0.0,5.0
2017-10-02 22:20:00,16.95,13.9,0.0,5.0
2017-10-02 22:30:00,16.95,14.0,0.0,5.0
2017-10-02 22:40:00,16.95,13.95,0.0,5.0
2017-10-02 22:50:00,16.95,14.0,0.0,5.0
2017-10-02 23:00:00,16.95,14.0,0.0,5.0
2017-10-02 23:10:00,16.95,14.05,0.0,5.0
2017-10-02 23:20:00,16.95,13.9,0.0,5.0
2017-10-02 23:30:00,16.95,14.0,0.0,5.0
2017-10-02 23:40:00,17.0,13.95,0.0,5.0
2017-10-02 23:50:00,16.95,13.85,0.0,5.0
2017-10-03 00:00:00,16.9,13.8,0.0,0.0
2017-10-03 00:10:00,16.85,13.75,0.0,0.0
2017-10-03 00:20:00,16.8,13.75,0.0,0.0
2017-10-03 00:30:00,16.75,13.75,0.0,0.0
2017-10-03 00:40:00,16.75,13.767000000000001,0.0,0.0
2017-10-03 00:50:00,16.75,13.75,0.0,0.0
2017-10-03 01:00:00,16.75,13.75,0.0,0.0
2017-10-03 01:10:00,16.75,13.667,0.0,0.0
2017-10-03 01:20:00,16.767,13.6,0.0,0.0
2017-10-03 01:30:00,16.9,13.65,0.0,0.0
2017-10-03 01:40:00,16.85,13.76,0.0,0.0
2017-10-03 01:50:00,16.75,13.75,0.0,0.0
2017-10-03 02:00:00,16.75,13.75,0.0,0.0
2017-10-03 02:10:00,16.75,13.867,0.0,0.0
2017-10-03 02:20:00,16.75,13.967,0.0,0.0
2017-10-03 02:30:00,16.75,13.9,0.0,0.0
2017-10-03 02:40:00,16.65,13.833,0.0,0.0
2017-10-03 02:50:00,16.6,13.833,0.0,0.0
2017-10-03 03:00:00,16.65,13.9,0.0,0.0
2017-10-03 03:10:00,16.65,13.85,0.0,0.0
2017-10-03 03:20:00,16.65,13.6,0.0,0.0
2017-10-03 03:30:00,16.55,13.7,0.0,0.0
2017-10-03 03:40:00,16.55,13.7,0.0,0.0
2017-10-03 03:50:00,16.65,13.85,0.0,0.0
2017-10-03 04:00:00,16.65,13.65,0.0,0.0
2017-10-03 04:10:00,16.65,13.7,0.0,0.0
2017-10-03 04:20:00,16.65,13.6,0.0,0.0
2017-10-03 04:30:00,16.65,13.55,0.0,0.0
2017-10-03 04:40:00,16.5,13.533,0.0,0.0
2017-10-03 04:50:00,16.55,13.55,0.0,0.0
2017-10-03 05:00:00,16.55,13.45,0.0,0.0
2017-10-03 05:10:00,16.55,13.45,0.0,0.0
2017-10-03 05:20:00,16.45,13.45,0.0,0.0
2017-10-03 05:30:00,16.467,13.55,0.0,0.0
2017-10-03 05:40:00,16.467,13.55,1.0,0.0
2017-10-03 05:50:00,16.45,13.55,1.0,0.0
2017-10-03 06:00:00,16.46,13.667,3.0,0.0
2017-10-03 06:10:00,16.55,13.667,8.0,12.0
2017-10-03 06:20:00,16.65,13.8,9.000000000000002,13.000000000000002
2017-10-03 06:30:00,16.8,13.95,21.0,50.0
2017-10-03 06:40:00,17.0,14.367,51.0,146.0
2017-10-03 06:50:00,17.05,14.35,25.0,70.0
2017-10-03 07:00:00,17.033,14.35,34.0,89.00000000000001
2017-10-03 07:10:00,17.05,14.35,40.0,99.0
2017-10-03 07:20:00,17.267,14.6,53.0,136.0
2017-10-03 07:30:00,17.3,15.2,93.00000000000001,243.0
2017-10-03 07:40:00,17.45,15.4,76.0,201.0
2017-10-03 07:50:00,17.55,15.25,85.0,230.0
2017-10-03 08:00:00,17.8,15.7,85.0,216.00000000000003
2017-10-03 08:10:00,17.6,15.55,69.0,178.00000000000003
2017-10-03 08:20:00,17.067,15.333,47.0,124.0
2017-10-03 08:30:00,17.35,15.5,109.0,272.0
2017-10-03 08:40:00,17.567,15.5,94.0,265.0
2017-10-03 08:50:00,17.75,15.45,99.0,276.0
2017-10-03 09:00:00,18.15,15.6,87.0,218.99999999999997
2017-10-03 09:10:00,19.167,17.2,249.0,642.0
2017-10-03 09:20:00,19.7,18.5,179.0,457.99999999999994
2017-10-03 09:30:00,19.6,17.5,179.0,461.0
2017-10-03 09:40:00,19.4,17.7,105.0,300.0
2017-10-03 09:50:00,18.7,16.733,53.0,141.0
2017-10-03 10:00:00,18.8,17.5,156.0,402.0
2017-10-03 10:10:00,18.9,17.767,133.0,363.0
2017-10-03 10:20:00,19.5,17.7,173.00000000000003,468.0
2017-10-03 10:30:00,19.333,17.733,84.0,242.0
2017-10-03 10:40:00,19.7,18.4,139.0,381.0
2017-10-03 10:50:00,19.45,17.7,113.0,302.0
2017-10-03 11:00:00,19.4,18.133,146.0,366.0
2017-10-03 11:10:00,19.25,18.3,121.0,390.0
2017-10-03 11:20:00,19.3,17.75,76.0,207.0
2017-10-03 11:30:00,19.8,19.6,290.0,850.0
2017-10-03 11:40:00,20.0,19.8,210.0,551.0
2017-10-03 11:50:00,19.2,19.0,196.0,484.0
2017-10-03 12:00:00,20.133,20.8,183.0,528.0
2017-10-03 12:10:00,20.0,19.5,180.0,445.0
2017-10-03 12:20:00,19.9,19.033,215.0,560.0
2017-10-03 12:30:00,20.3,19.25,209.0,579.0
2017-10-03 12:40:00,20.25,19.6,207.0,627.0
2017-10-03 12:50:00,20.5,19.8,252.0,797.0
2017-10-03 13:00:00,20.5,20.733,220.0,630.0
2017-10-03 13:10:00,20.6,21.6,185.0,520.0
2017-10-03 13:20:00,21.15,22.467,296.00000000000006,831.0
2017-10-03 13:30:00,21.6,25.2,326.0,947.0000000000001
2017-10-03 13:40:00,21.8,23.4,184.0,625.0
2017-10-03 13:50:00,20.85,22.1,143.00000000000003,418.0
2017-10-03 14:00:00,20.9,28.05,534.0,1983.0
2017-10-03 14:10:00,21.8,28.9,495.0,1960.9999999999998
2017-10-03 14:20:00,21.4,24.7,467.0,1891.0
2017-10-03 14:30:00,21.45,27.3,316.0,1019.0000000000001
2017-10-03 14:40:00,21.3,23.9,340.0,1614.0
2017-10-03 14:50:00,21.05,20.3,104.00000000000001,293.0
2017-10-03 15:00:00,20.75,18.1,65.0,183.0
2017-10-03 15:10:00,20.45,18.05,321.0,1365.0
2017-10-03 15:20:00,19.85,16.8,55.0,160.0
2017-10-03 15:30:00,19.45,15.9,44.00000000000001,127.0
2017-10-03 15:40:00,19.2,15.25,40.99999999999999,117.0
2017-10-03 15:50:00,18.8,14.85,38.0,104.00000000000001
2017-10-03 16:00:00,18.3,14.75,49.0,127.0
2017-10-03 16:10:00,18.05,14.4,31.0,89.00000000000001
2017-10-03 16:20:00,17.8,13.8,23.0,72.00000000000001
2017-10-03 16:30:00,17.55,13.333,20.0,54.00000000000001
2017-10-03 16:40:00,17.4,12.9,16.0,46.0
2017-10-03 16:50:00,16.8,12.567,11.000000000000002,36.00000000000001
2017-10-03 17:00:00,16.4,12.3,6.999999999999999,26.000000000000004
2017-10-03 17:10:00,16.25,12.0,2.0,13.000000000000002
2017-10-03 17:20:00,15.75,11.6,0.0,6.999999999999999
2017-10-03 17:30:00,15.65,11.4,0.0,6.999999999999999
2017-10-03 17:40:00,15.433,11.4,0.0,6.999999999999999
2017-10-03 17:50:00,15.232999999999999,11.35,0.0,6.999999999999999
2017-10-03 18:00:00,14.9,11.65,0.0,6.999999999999999
2017-10-03 18:10:00,15.0,11.75,0.0,6.999999999999999
2017-10-03 18:20:00,15.15,12.15,0.0,6.999999999999999
2017-10-03 18:30:00,15.25,12.2,0.0,6.999999999999999
2017-10-03 18:40:00,15.3,12.232999999999999,0.0,6.999999999999999
2017-10-03 18:50:00,15.1,11.94,0.0,6.999999999999999
2017-10-03 19:00:00,15.05,11.7,0.0,6.999999999999999
2017-10-03 19:10:00,14.85,10.9,0.0,6.999999999999999
2017-10-03 19:20:00,14.533,10.35,0.0,6.999999999999999
2017-10-03 19:30:00,14.232999999999999,9.5,0.0,6.999999999999999
2017-10-03 19:40:00,14.15,9.65,0.0,6.999999999999999
2017-10-03 19:50:00,13.633,9.45,0.0,6.999999999999999
2017-10-03 20:00:00,13.633,9.2,0.0,6.999999999999999
2017-10-03 20:10:00,13.5,9.5,0.0,6.999999999999999
2017-10-03 20:20:00,13.25,9.0,0.0,6.999999999999999
2017-10-03 20:30:00,13.2,9.4,0.0,6.999999999999999
2017-10-03 20:40:00,13.1,9.3,0.0,6.999999999999999
2017-10-03 20:50:00,12.9,9.1,0.0,6.999999999999999
2017-10-03 21:00:00,12.6,9.4,0.0,6.999999999999999
2017-10-03 21:10:00,12.55,8.8,0.0,6.999999999999999
2017-10-03 21:20:00,12.25,8.35,0.0,6.999999999999999
2017-10-03 21:30:00,12.25,8.3,0.0,6.999999999999999
2017-10-03 21:40:00,12.3,8.55,0.0,6.999999999999999
2017-10-03 21:50:00,12.35,9.3,0.0,6.999999999999999
2017-10-03 22:00:00,12.45,9.4,0.0,6.999999999999999
2017-10-03 22:10:00,12.65,9.65,0.0,6.999999999999999
2017-10-03 22:20:00,12.95,9.7,0.0,6.999999999999999
2017-10-03 22:30:00,13.6,9.85,0.0,6.999999999999999
2017-10-03 22:40:00,13.65,9.833,0.0,6.999999999999999
2017-10-03 22:50:00,13.85,9.967,0.0,6.999999999999999
2017-10-03 23:00:00,13.767000000000001,9.75,0.0,6.999999999999999
2017-10-03 23:10:00,13.6,9.3,0.0,6.999999999999999
2017-10-03 23:20:00,14.0,9.4,0.0,6.999999999999999
2017-10-03 23:30:00,13.0,8.85,0.0,6.999999999999999
2017-10-03 23:40:00,12.633,7.7,0.0,6.999999999999999
2017-10-03 23:50:00,12.6,8.05,0.0,6.999999999999999
2017-10-04 00:00:00,13.1,8.8,0.0,0.0
2017-10-04 00:10:00,12.85,8.732999999999999,0.0,0.0
2017-10-04 00:20:00,12.5,8.45,0.0,0.0
2017-10-04 00:30:00,12.2,8.65,0.0,0.0
2017-10-04 00:40:00,12.1,8.4,0.0,0.0
2017-10-04 00:50:00,11.85,7.933,0.0,0.0
2017-10-04 01:00:00,11.65,7.2,0.0,0.0
2017-10-04 01:10:00,11.333,7.4,0.0,0.0
2017-10-04 01:20:00,11.75,7.7,0.0,0.0
2017-10-04 01:30:00,11.55,7.55,0.0,0.0
2017-10-04 01:40:00,11.6,7.8,0.0,0.0
2017-10-04 01:50:00,11.533,7.75,0.0,0.0
2017-10-04 02:00:00,11.55,8.333,0.0,0.0
2017-10-04 02:10:00,11.4,7.4,0.0,0.0
2017-10-04 02:20:00,11.0,6.832999999999999,0.0,0.0
2017-10-04 02:30:00,10.8,6.7,0.0,0.0
2017-10-04 02:40:00,10.6,6.6,0.0,0.0
2017-10-04 02:50:00,10.2,6.0,0.0,0.0
2017-10-04 03:00:00,10.5,6.55,0.0,0.0
2017-10-04 03:10:00,10.55,6.75,0.0,0.0
2017-10-04 03:20:00,10.3,6.4,0.0,0.0
2017-10-04 03:30:00,10.15,6.3,0.0,0.0
2017-10-04 03:40:00,10.067,6.25,0.0,0.0
2017-10-04 03:50:00,9.95,6.8,0.0,0.0
2017-10-04 04:00:00,10.1,7.267,0.0,0.0
2017-10-04 04:10:00,10.35,7.75,0.0,0.0
2017-10-04 04:20:00,10.567,8.05,0.0,0.0
2017-10-04 04:30:00,11.0,8.25,0.0,0.0
